2005	https://arxiv.org/abs/cs.IR/0503020	Earlier Web Usage Statistics as Predictors of Later Citation Impact	[]
2007	https://arxiv.org/abs/cs.DL/0612091	Bias in the journal impact factor	[]
2006	https://arxiv.org/abs/cs.CR/0603030	A Service-Centric Approach to a Parameterized RBAC Service	[]
2006	https://arxiv.org/abs/cs.AI/0604009	Can an Organism Adapt Itself to Unforeseen Circumstances?	[]
2007	https://arxiv.org/abs/cs.AI/0701174	Using Course Constraints in Simulating Student Populations	[]
2001	https://arxiv.org/abs/cs.CY/0109090	Telecommunications and rural economies: Findings from the Appalachian  region	[]
2001	https://arxiv.org/abs/cs.CY/0109076	Out of the Loop: Problems in the development of next generation  community networks	[]
2006	https://arxiv.org/abs/cs.CR/0601020	The Evolution of Cyberinsurance	[]
2004	https://arxiv.org/abs/cs.HC/0409041	Four Principles Fundamental to Design Practice for Human Centred Systems	[]
2001	https://arxiv.org/abs/cs.CY/0109068	Second-Level Digital Divide: Mapping Differences in People's Online  Skills	[]
2006	https://arxiv.org/abs/cs.CL/0609064	Exploiting multilingual nomenclatures and language-independent text  features as an interlingua for cross-lingual text analysis applications	[]
2001	https://arxiv.org/abs/cs.DC/0111031	Large-Scale Corba-Distributed Software Framework for Nif Controls	[]
2006	https://arxiv.org/abs/cs.DB/0608052	GDF - A general dataformat for BIOSIGNALS	[]
2005	https://arxiv.org/abs/cs.MA/0509050	Effect of door delay on aircraft evacuation time	[]
2003	https://arxiv.org/abs/cs.AR/0307035	Adaptive Domain Model: Dealing With Multiple Attributes of Self-Managing  Distributed Object Systems	[]
2003	https://arxiv.org/abs/cs.DC/0309026	A thought experiment on Quantum Mechanics and Distributed Failure  Detection	[]
2006	https://arxiv.org/abs/cs.RO/0601062	Study of Self-Organization Model of Multiple Mobile Robot	[]
2006	https://arxiv.org/abs/cs.RO/0601040	New Technologies for Sustainable Urban Transport in Europe	[]
2006	https://arxiv.org/abs/cs.CV/0601105	The Perceptron Algorithm: Image and Signal Decomposition, Compression,  and Analysis by Iterative Gaussian Blurring	[]
2001	https://arxiv.org/abs/cs.GL/0106022	One More Revolution to Make: Free Scientific Publishing	[]
2007	https://arxiv.org/abs/cs.DL/0701074	On the robustness of the h-index	[]
2003	https://arxiv.org/abs/cs.CY/0304034	Revolutionary Ideas for Radio Regulation	[]
2001	https://arxiv.org/abs/cs.CY/0109107	Is Patent Law Technology Specific?	[]
2004	https://arxiv.org/abs/cs.LG/0405104	Knowledge Reduction and Discovery based on Demarcation Information	[]
2002	https://arxiv.org/abs/cs.CE/0208030	A direct time-domain FEM modeling of broadband frequency-dependent  absorption with the presence of matrix fractional power: Model I	[]
2005	https://arxiv.org/abs/cs.AI/0505081	An ontological approach to the construction of problem-solving models	[]
2009	https://arxiv.org/abs/0911.4650	CanICA: Model-based extraction of reproducible group-level ICA patterns  from fMRI time series	[]
2007	https://arxiv.org/abs/cs.IR/0702109	AMIE: An annotation model for information research	[]
2008	https://arxiv.org/abs/0801.2666	MRI/TRUS data fusion for prostate brachytherapy. Preliminary results	[]
2001	https://arxiv.org/abs/cs.CY/0109012	Is There a There There: Towards Greater Certainty for Internet  Jurisdiction	[]
2009	https://arxiv.org/abs/0906.5022	Chemical Power for Microscopic Robots in Capillaries	[]
2001	https://arxiv.org/abs/cs.CY/0109111	Quality of service monitoring: Performance metrics across proprietary  content domains	[]
2003	https://arxiv.org/abs/cs.LG/0307055	Learning Analogies and Semantic Relations	[]
2005	https://arxiv.org/abs/cs.OH/0512047	Processing Uncertainty and Indeterminacy in Information Systems success  mapping	[]
2006	https://arxiv.org/abs/cs.AR/0609029	Reversible Programmable Logic Array (RPLA) using Fredkin & Feynman Gates  for Industrial Electronics and Applications	[]
2005	https://arxiv.org/abs/cs.CV/0507058	Paving the Way for Image Understanding: A New Kind of Image  Decomposition is Desired	[]
2001	https://arxiv.org/abs/cs.CY/0109075	ICANN and Antitrust	[]
1998	https://arxiv.org/abs/cs.AI/9812010	Towards a computational theory of human daydreaming	[]
2005	https://arxiv.org/abs/cs.CY/0106033	location.location.location: Internet Addresses as Evolving Property	[]
2004	https://arxiv.org/abs/cs.HC/0405045	Culture and International Usability Testing: The Effects of Culture in  Structured Interviews	[]
2006	https://arxiv.org/abs/cs.CL/0609058	The JRC-Acquis: A multilingual aligned parallel corpus with 20+  languages	[]
1998	https://arxiv.org/abs/cs.SE/9811011	Case Study in Survivable Network System Analysis	[]
2007	https://arxiv.org/abs/cs.CY/0703004	Accelerating Socio-Technological Evolution: from ephemeralization and  stigmergy to the global brain	[]
2004	https://arxiv.org/abs/cs.IR/0408004	Hypermedia Learning Objects System - On the Way to a Semantic  Educational Web	[]
2007	https://arxiv.org/abs/cs.IR/0703131	Open Access Scientometrics and the UK Research Assessment Exercise	[]
2006	https://arxiv.org/abs/cs.HC/0612022	Both Generic Design and Different Forms of Designing	[]
2001	https://arxiv.org/abs/cs.CY/0109037	Antitrust, Intellectual Property and Standard-Setting Organizations	[]
2000	https://arxiv.org/abs/cs.CL/0007012	Using Learning-based Filters to Detect Rule-based Filtering Obsolescence	[]
2005	https://arxiv.org/abs/cs.MM/0504106	A Distributed Multimedia Communication System and its Applications to  E-Learning	[]
2006	https://arxiv.org/abs/cs.CL/0609066	Building and displaying name relations using automatic unsupervised  analysis of newspaper articles	[]
2006	https://arxiv.org/abs/cs.AI/0601052	Artificial and Biological Intelligence	[]
2002	https://arxiv.org/abs/cs.LG/0212039	Low Size-Complexity Inductive Logic Programming: The East-West Challenge  Considered as a Problem in Cost-Sensitive Classification	[]
2001	https://arxiv.org/abs/cs.CY/0109104	Universal Service in times of Reform: Affordability and accessibility of  telecommunication services in Latin America	[]
2003	https://arxiv.org/abs/cs.AI/0303017	A Neural Network Assembly Memory Model with Maximum-Likelihood Recall  and Recognition Properties	[]
2005	https://arxiv.org/abs/cs.CL/0504074	Metalinguistic Information Extraction for Terminology	[]
2003	https://arxiv.org/abs/cs.CL/0306099	An Improved k-Nearest Neighbor Algorithm for Text Categorization	[]
2004	https://arxiv.org/abs/cs.MA/0407025	An agent framework for dynamic agent retraining: Agent academy	[]
1998	https://arxiv.org/abs/cs.DL/9812020	The Computing Research Repository: Promoting the Rapid Dissemination and  Archiving of Computer Science Research	[]
2007	https://arxiv.org/abs/cs.DL/0702103	Exploring the academic invisible web	[]
2005	https://arxiv.org/abs/cs.DL/0508082	The Structure of Collaborative Tagging Systems	[]
2006	https://arxiv.org/abs/cs.NE/0601129	Instantaneously Trained Neural Networks	[]
2006	https://arxiv.org/abs/cs.CL/0609065	Geocoding multilingual texts: Recognition, disambiguation and  visualisation	[]
2004	https://arxiv.org/abs/cs.CY/0409021	Should Cyberspace Chat Rooms be closed to protect Children?	[]
2002	https://arxiv.org/abs/cs.CE/0208016	A note on fractional derivative modeling of broadband  frequency-dependent absorption: Model III	[]
2006	https://arxiv.org/abs/cs.CL/0609051	Multilingual person name recognition and transliteration	[]
2007	https://arxiv.org/abs/cs.AI/0703060	Redesigning Decision Matrix Method with an indeterminacy-based inference  process	[]
2006	https://arxiv.org/abs/cs.DC/0611148	Next Generation Language Resources using GRID	[]
1998	https://arxiv.org/abs/cs.DL/9812016	Making the most of electronic journals	[]
2007	https://arxiv.org/abs/cs.MS/0703040	Why the Standard Data Processing should be changed	[]
2001	https://arxiv.org/abs/cs.CR/0109089	What Should be Hidden and Open in Computer Security: Lessons from  Deception, the Art of War, Law, and Economic Theory	[]
2003	https://arxiv.org/abs/cs.NE/0306125	Predicting Response-Function Results of Electrical/Mechanical Systems  Through Artificial Neural Network	[]
2004	https://arxiv.org/abs/cs.CY/0408005	Educational Content Management - A Cellular Approach	[]
2006	https://arxiv.org/abs/cs.OH/0606046	Authorised Translations of Electronic Documents	[]
2004	https://arxiv.org/abs/cs.CL/0411074	Building Chinese Lexicons from Scratch by Unsupervised Short Document  Self-Segmentation	[]
2004	https://arxiv.org/abs/cs.DC/0404027	The Gridbus Toolkit for Service Oriented Grid and Utility Computing: An  Overview and Status Report	[]
2006	https://arxiv.org/abs/cs.DC/0603036	Health-e-Child : An Integrated Biomedical Platform for Grid-Based  Paediatric Applications	['Health']
2018	https://arxiv.org/abs/1811.11400	FADL:Federated-Autonomous Deep Learning for Distributed Electronic  Health Record	['Health']
2018	https://arxiv.org/abs/1803.05011	A Probabilistic Disease Progression Model for Predicting Future Clinical  Outcome	['Disease', 'Clinical']
2003	https://arxiv.org/abs/cs.CC/0305048	2D Electrophoresis Gel Image and Diagnosis of a Disease	['Disease']
2018	https://arxiv.org/abs/1809.07245	Fuzzy Based Wellness Analyzer	['Wellness']
2018	https://arxiv.org/abs/1805.06665	Classifying medical relations in clinical text via convolutional neural  networks	['medical', 'clinical']
2018	https://arxiv.org/abs/1804.01486	Clinical Concept Embeddings Learned from Massive Sources of Multimodal  Medical Data	['Medical', 'Clinical']
2004	https://arxiv.org/abs/cs.DC/0405074	MammoGrid: A Service Oriented Architecture based Medical Grid Application	['Medical']
2018	https://arxiv.org/abs/1808.06452	Reproducible evaluation of classification methods in Alzheimer's  disease: framework and application to MRI and PET data	['disease']
2016	https://arxiv.org/abs/1602.00357	DeepCare: A Deep Dynamic Memory Model for Predictive Medicine	['Medicine']
2018	https://arxiv.org/abs/1807.03876	Deep learning for comprehensive forecasting of Alzheimer's Disease  progression	['Disease']
2016	https://arxiv.org/abs/1608.05910	Mining of health and disease events on Twitter: validating search  protocols within the setting of Indonesia	['disease', 'health']
2018	https://arxiv.org/abs/1810.08553	Federated Learning in Distributed Medical Databases: Meta-Analysis of  Large-Scale Subcortical Brain Data	['Medical']
2018	https://arxiv.org/abs/1809.00348	Development of a Medical Tele-Management System for Post-Discharge  Patients of Chronic Diseases in Resource-Constrained Settings	['Disease', 'Medical']
2018	https://arxiv.org/abs/1812.11560	Monte-Carlo Sampling applied to Multiple Instance Learning for  Histological Image Classification	[]
2005	https://arxiv.org/abs/cs.NE/0504070	The Combined Technique for Detection of Artifacts in Clinical  Electroencephalograms of Sleeping Newborns	['Clinical']
2019	https://arxiv.org/abs/1901.00592	Interactions between Causal Structures in Graph Rewriting Systems	[]
2018	https://arxiv.org/abs/1811.07985	Deep Learning for Automated Classification of Tuberculosis-Related Chest  X-Ray: Dataset Specificity Limits Diagnostic Performance Generalizability	[]
2018	https://arxiv.org/abs/1901.00449	Instant Automated Inference of Perceived Mental Stress through  Smartphone PPG and Thermal Imaging	[]
2018	https://arxiv.org/abs/1812.06090	Humanoid Robot-Application and Influence	[]
2018	https://arxiv.org/abs/1811.05105	Neuroimaging Modality Fusion in Alzheimer's Classification Using  Convolutional Neural Networks	[]
2015	https://arxiv.org/abs/1511.05942	Doctor AI: Predicting Clinical Events via Recurrent Neural Networks	['Clinical', 'Doctor']
2018	https://arxiv.org/abs/1812.03684	Guided Graph Spectral Embedding: Application to the C. elegans  Connectome	[]
2018	https://arxiv.org/abs/1812.04922	Separation of water and fat signal in whole-body gradient echo scans  using convolutional neural networks	[]
2018	https://arxiv.org/abs/1810.12627	An architecture of open-source tools to combine textual information  extraction, faceted search and information visualisation	[]
2018	https://arxiv.org/abs/1812.02129	Toward Exploratory Search in Biomedicine: Evaluating Document Clusters  by MeSH as a Semantic Anchor	[]
2018	https://arxiv.org/abs/1808.03604	Disease Progression Timeline Estimation for Alzheimer's Disease using  Discriminative Event Based Modeling	['Disease']
2016	https://arxiv.org/abs/1605.02029	Shaping the Future through Innovations: From Medical Imaging to  Precision Medicine	['Medicine', 'Medical']
2017	https://arxiv.org/abs/1705.00995	Fuzzy Approach Topic Discovery in Health and Medical Corpora	['Medical', 'Health']
2014	https://arxiv.org/abs/1407.6094	Stabilizing Sparse Cox Model using Clinical Structures in Electronic  Medical Records	['Medical', 'Clinical']
2018	https://arxiv.org/abs/1801.07860	Scalable and accurate deep learning for electronic health records	['health']
2018	https://arxiv.org/abs/1808.05205	Building medical image classifiers with very limited data using  segmentation networks	['medical']
2017	https://arxiv.org/abs/1702.06831	Using Redescription Mining to Relate Clinical and Biological  Characteristics of Cognitively Impaired and Alzheimer's Disease Patients	['Disease', 'Clinical']
2018	https://arxiv.org/abs/1801.07782	The Role of Spreadsheets in Clinical Decision Support: A Survey of the  Medical Algorithms Company User Community	['Medical', 'Clinical']
2016	https://arxiv.org/abs/1609.01586	A Bootstrap Machine Learning Approach to Identify Rare Disease Patients  from Electronic Health Records	['Disease', 'Health']
2018	https://arxiv.org/abs/1811.04662	Detection of REM Sleep Behaviour Disorder by Automated Polysomnography  Analysis	[]
2017	https://arxiv.org/abs/1707.08454	Making the best of data derived from a daily practice in clinical legal  medicine for research and practice - the example of Spe3dLab	['medicine', 'clinical']
2017	https://arxiv.org/abs/1706.08491	Cognitive Subscore Trajectory Prediction in Alzheimer's Disease	['Disease']
2018	https://arxiv.org/abs/1810.08881	Automated identification of hookahs (waterpipes) on Instagram: an  application in feature extraction using Convolutional Neural Network and  Support Vector Machine classification	[]
2018	https://arxiv.org/abs/1811.03809	Football and Beer - a Social Media Analysis on Twitter in Context of the  FIFA Football World Cup 2018	[]
2007	https://arxiv.org/abs/0710.0871	Spreadsheets in Clinical Medicine	['Medicine', 'Clinical']
2017	https://arxiv.org/abs/1708.04681	Identifying Harm Events in Clinical Care through Medical Narratives	['Medical', 'Clinical']
2016	https://arxiv.org/abs/1610.02633	Enabling Medical Translation for Low-Resource Languages	['Medical']
2017	https://arxiv.org/abs/1711.04126	Adversarial Training for Disease Prediction from Electronic Health  Records with Missing Data	['Disease', 'Health']
2004	https://arxiv.org/abs/cs.DC/0412035	Deployment of a Grid-based Medical Imaging Application	['Medical']
2018	https://arxiv.org/abs/1807.01748	Significant acceleration of development by automating quality assurance  of a medical particle accelerator safety system using a formal language  driven test stand	['medical']
2018	https://arxiv.org/abs/1806.03019	3D FCN Feature Driven Regression Forest-Based Pancreas Localization and  Segmentation	[]
2018	https://arxiv.org/abs/1802.00382	Classifying medical notes into standard disease codes using Machine  Learning	['medical', 'disease']
2018	https://arxiv.org/abs/1803.00451	Developing a functional prototype master patient index (MPI) for  interoperability of e-health systems in Sri Lanka	['health']
2018	https://arxiv.org/abs/1806.10419	MTBI Identification From Diffusion MR Images Using Bag of Adversarial  Visual Features	[]
2017	https://arxiv.org/abs/1706.09407	Enabling Prescription-based Health Apps	['Health']
2018	https://arxiv.org/abs/1807.08388	Real-Time Patient-Specific Lung Radiotherapy Targeting using Deep  Learning	[]
2018	https://arxiv.org/abs/1808.05668	Predicting Human Trustfulness from Facebook Language	[]
2018	https://arxiv.org/abs/1809.10635	Generative replay with feedback connections as a general strategy for  continual learning	[]
2017	https://arxiv.org/abs/1710.11048	Demographics in Social Media Data for Public Health Research: Does it  matter?	['Health']
2018	https://arxiv.org/abs/1807.06604	A Fast Segmentation-free Fully Automated Approach to White Matter Injury  Detection in Preterm Infants	[]
2018	https://arxiv.org/abs/1807.10588	A Modality-Adaptive Method for Segmenting Brain Tumors and  Organs-at-Risk in Radiation Therapy Planning	[]
2018	https://arxiv.org/abs/1806.08518	Emotion-Recognition Using Smart Watch Sensor Data: Mixed-Design Study	[]
2016	https://arxiv.org/abs/1611.04491	Ranking medical jargon in electronic health record notes by adapted  distant supervision	['medical', 'health']
2016	https://arxiv.org/abs/1606.07953	Bidirectional Recurrent Neural Networks for Medical Event Detection in  Electronic Health Records	['Medical', 'Health']
